Province,Year,Gender,Age_Group,IM,Condition_Alcohol,Count,Total_Days,Acute_Days,ALC_Days,Cost,AAF_Total,AAF_Sensitivity,AA_Count,AA_Total_Days,AA_Acute_Days,AA_ALC_Days,AA_Cost
01:NL,2007,Male,35-64,(2).(3),Colorectal cancer,125,1229,1209,20,1404884.154,0.297902,0.297902,37.23775,366.121558,360.163518,5.95804,418517.7992
01:NL,2007,Male,35-64,(2).(4),Liver cancer,13,181,178,3,230447.0527,0.229776,0.229685,2.987088,41.589456,40.900128,0.689328,52951.20198
01:NL,2007,Male,35-64,(2).(5),Pancreatic cancer,11,81,81,0,85332.1079,0.123909,0.123909,1.362999,10.036629,10.036629,0,10573.41616
01:NL,2007,Male,35-64,(2).(6),Laryngeal cancer,4,82,79,3,53463.8624,0.394869,0.394869,1.579476,32.379258,31.194651,1.184607,21111.22188
01:NL,2007,Male,35-64,(2).(7),Breast cancer,3,5,5,0,12910.2181,0,0,0,0,0,0,0
01:NL,2007,Male,35-64,(3).(1),Diabetes,174,1988,1640,348,1835852.625,0.045773,0.045702,7.964502,90.996724,75.06772,15.929004,84032.48221
01:NL,2007,Male,35-64,(4).(1),Alcoholic psychoses,81,502,475,27,337454.0903,1,1,81,502,475,27,337454.0903
01:NL,2007,Male,35-64,(4).(2),Alcohol abuse,10,83,83,0,50668.0428,1,1,10,83,83,0,50668.0428
01:NL,2007,Male,35-64,(4).(3),Alcohol dependence,31,251,224,27,127768.9378,1,1,31,251,224,27,127768.9378
01:NL,2007,Male,35-64,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,35-64,(4).(5),Epilepsy,55,427,325,102,430097.2792,0.375105,0.375105,20.630775,160.169835,121.909125,38.26071,161331.6399
01:NL,2007,Male,35-64,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,35-64,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,35-64,(5).(1),Hypertension,45,188,188,0,183192.2133,0.245042,0.245042,11.02689,46.067896,46.067896,0,44889.78633
01:NL,2007,Male,35-64,(5).(2),Ischaemic heart disease,1038,9101,9040,61,13482404.77,0.042656,-0.12694,44.276928,388.212256,385.61024,2.602016,575105.4578
01:NL,2007,Male,35-64,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,35-64,(5).(4),Atrial fibrillation and cardiac arrhythmia,180,857,839,18,850736.0137,0.169357,0.169357,30.48426,145.138949,142.090523,3.048426,144078.0991
01:NL,2007,Male,35-64,(5).(5),Haemorrhagic stroke,25,341,318,23,462605.2846,0.258552,0.258552,6.4638,88.166232,82.219536,5.946696,119607.5215
01:NL,2007,Male,35-64,(5).(6),Ischaemic stroke,122,2075,1709,366,2423932.688,0.032195,0.032195,3.92779,66.804625,55.021255,11.78337,78038.51288
01:NL,2007,Male,35-64,(5).(7),Oesophageal varices,3,66,51,15,56747.871,0.585805,0.585805,1.757415,38.66313,29.876055,8.787075,33243.18657
01:NL,2007,Male,35-64,(6).(1),Alcoholic gastritis,3,6,6,0,6436.6328,1,1,3,6,6,0,6436.6328
01:NL,2007,Male,35-64,(6).(2),Liver cirrhosis,54,557,474,83,407763.4257,0.585805,0.585805,31.63347,326.293385,277.67157,48.621815,238869.8536
01:NL,2007,Male,35-64,(6).(3),Acute pancreatitis,61,504,499,5,413152.1615,0.455236,0.455236,27.769396,229.438944,227.162764,2.27618,188081.7374
01:NL,2007,Male,35-64,(6).(4),Chronic pancreatitis,10,60,60,0,38211.453,0.587137,0.587137,5.87137,35.22822,35.22822,0,22435.35788
01:NL,2007,Male,35-64,(6).(5),Alcohol-induced pancreatitis,11,88,87,1,120138.0923,1,1,11,88,87,1,120138.0923
01:NL,2007,Male,35-64,(7).(1),Motor vehicle collisions,61,536,496,40,722648.0238,0.180616221,0.180616221,11.01758948,96.81029446,89.58564562,7.22464884,130521.9552
01:NL,2007,Male,35-64,(8).(1),Falls,230,1838,1648,190,1828506.157,0.28233,0.28233,64.9359,518.92254,465.27984,53.6427,516242.1433
01:NL,2007,Male,35-64,(8).(2),Drowning,4,22,7,15,19221.2124,0.28233,0.28233,1.12932,6.21126,1.97631,4.23495,5426.724897
01:NL,2007,Male,35-64,(8).(3),Fires,4,12,12,0,30060.8417,0.28233,0.28233,1.12932,3.38796,3.38796,0,8487.077437
01:NL,2007,Male,35-64,(8).(4),Accidental poisoning by substances other than alcohol,39,159,153,6,183021.5983,0.28233,0.28233,11.01087,44.89047,43.19649,1.69398,51672.48785
01:NL,2007,Male,35-64,(8).(5).(1),Accidental poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,35-64,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,35-64,(8).(6),Other unintentional injuries,214,1567,1472,95,2299603.017,0.28233,0.28233,60.41862,442.41111,415.58976,26.82135,649246.9197
01:NL,2007,Male,35-64,(9).(1),Intentional self-poisoning by substances other than alcohol,50,339,339,0,253772.6922,0.335149,0.335149,16.75745,113.615511,113.615511,0,85051.66402
01:NL,2007,Male,35-64,(9).(2).(1),Intentional self-poisoning by alcohol,1,2,2,0,1742.1872,1,1,1,2,2,0,1742.1872
01:NL,2007,Male,35-64,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,35-64,(9).(3),Other intentional self-harm,4,40,40,0,41445.7322,0.335149,0.335149,1.340596,13.40596,13.40596,0,13890.4957
01:NL,2007,Male,35-64,(9).(4),Assault / homicide,20,137,124,13,218947.4228,0.335149,0.335149,6.70298,45.915413,41.558476,4.356937,73380.0098
01:NL,2007,Male,35-64,(9).(5),Other intentional injury,0,0,0,0,0,0.335149,0.335149,0,0,0,0,0
01:NL,2007,Male,35-64,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,35-64,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,35-64,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(1).(1),Tuberculosis,1,36,35,1,23483.5601,0.443011,0.443011,0.443011,15.948396,15.505385,0.443011,10403.47544
01:NL,2007,Male,65+,(1).(2),HIV,0,0,0,0,0,0.048305,0.048305,0,0,0,0,0
01:NL,2007,Male,65+,(1).(3),Lower respiratory tract infections,270,2589,2050,539,2141208.89,0.099155,0.099155,26.77185,256.712295,203.26775,53.444545,212311.5675
01:NL,2007,Male,65+,(2).(1),Oral cavity and pharynx cancer,20,394,343,51,472854.8516,0.522461,0.522461,10.44922,205.849634,179.204123,26.645511,247048.2186
01:NL,2007,Male,65+,(2).(2),Oesaphageal cancer,17,202,200,2,149172.4316,0.523614,0.523614,8.901438,105.770028,104.7228,1.047228,78108.7736
01:NL,2007,Male,65+,(2).(3),Colorectal cancer,194,2634,2556,78,2745576.182,0.314932,0.314932,61.096808,829.530888,804.966192,24.564696,864669.7981
01:NL,2007,Male,65+,(2).(4),Liver cancer,11,228,189,39,162129.3175,0.221438,0.22138,2.435818,50.487864,41.851782,8.636082,35901.59181
01:NL,2007,Male,65+,(2).(5),Pancreatic cancer,9,91,88,3,74873.1555,0.148734,0.148734,1.338606,13.534794,13.088592,0.446202,11136.18391
01:NL,2007,Male,65+,(2).(6),Laryngeal cancer,10,111,109,2,125222.4905,0.317687,0.317687,3.17687,35.263257,34.627883,0.635374,39781.55734
01:NL,2007,Male,65+,(2).(7),Breast cancer,1,11,11,0,8666.593,0,0,0,0,0,0,0
01:NL,2007,Male,65+,(3).(1),Diabetes,233,4043,3263,780,3450371.339,0.054952,0.054908,12.803816,222.170936,179.308376,42.86256,189604.8058
01:NL,2007,Male,65+,(4).(1),Alcoholic psychoses,15,274,186,88,110985.3687,1,1,15,274,186,88,110985.3687
01:NL,2007,Male,65+,(4).(2),Alcohol abuse,2,12,12,0,12061.1549,1,1,2,12,12,0,12061.1549
01:NL,2007,Male,65+,(4).(3),Alcohol dependence,3,70,70,0,19281.3382,1,1,3,70,70,0,19281.3382
01:NL,2007,Male,65+,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(4).(5),Epilepsy,25,259,144,115,229651.9343,0.284155,0.284155,7.103875,73.596145,40.91832,32.677825,65256.74539
01:NL,2007,Male,65+,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(5).(1),Hypertension,38,218,217,1,247966.3236,0.193772,0.193772,7.363336,42.242296,42.048524,0.193772,48048.93046
01:NL,2007,Male,65+,(5).(2),Ischaemic heart disease,1036,10563,9881,682,13487691.11,0.00957,-0.13244,9.91452,101.08791,94.56117,6.52674,129077.2039
01:NL,2007,Male,65+,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(5).(4),Atrial fibrillation and cardiac arrhythmia,255,2233,1806,427,1991534.212,0.123317,0.123317,31.445835,275.366861,222.710502,52.656359,245590.0245
01:NL,2007,Male,65+,(5).(5),Haemorrhagic stroke,41,1206,809,397,982552.4959,0.223608,0.223608,9.167928,269.671248,180.898872,88.772376,219706.5985
01:NL,2007,Male,65+,(5).(6),Ischaemic stroke,243,4054,2745,1309,2882622.03,0.004332,0.004332,1.052676,17.561928,11.89134,5.670588,12487.51864
01:NL,2007,Male,65+,(5).(7),Oesophageal varices,4,8,8,0,11910.5298,0.555168,0.555168,2.220672,4.441344,4.441344,0,6612.345008
01:NL,2007,Male,65+,(6).(1),Alcoholic gastritis,1,2,2,0,3103.0246,1,1,1,2,2,0,3103.0246
01:NL,2007,Male,65+,(6).(2),Liver cirrhosis,22,309,278,31,265947.5018,0.555168,0.555168,12.213696,171.546912,154.336704,17.210208,147645.5427
01:NL,2007,Male,65+,(6).(3),Acute pancreatitis,43,329,329,0,251896.8384,0.420919,0.420919,18.099517,138.482351,138.482351,0,106028.1653
01:NL,2007,Male,65+,(6).(4),Chronic pancreatitis,5,58,58,0,43826.6772,0.521413,0.521413,2.607065,30.241954,30.241954,0,22851.79924
01:NL,2007,Male,65+,(6).(5),Alcohol-induced pancreatitis,2,27,27,0,15855.5787,1,1,2,27,27,0,15855.5787
01:NL,2007,Male,65+,(7).(1),Motor vehicle collisions,15,180,141,39,187310.9408,0.102398791,0.102398791,1.535981865,18.43178238,14.43822953,3.993552849,19180.41388
01:NL,2007,Male,65+,(8).(1),Falls,219,3756,2602,1154,2894742.692,0.208185,0.208185,45.592515,781.94286,541.69737,240.24549,602642.0073
01:NL,2007,Male,65+,(8).(2),Drowning,2,3,3,0,8617.8157,0.208185,0.208185,0.41637,0.624555,0.624555,0,1794.099962
01:NL,2007,Male,65+,(8).(3),Fires,1,68,68,0,180113.3828,0.208185,0.208185,0.208185,14.15658,14.15658,0,37496.9046
01:NL,2007,Male,65+,(8).(4),Accidental poisoning by substances other than alcohol,19,171,148,23,116065.2529,0.208185,0.208185,3.955515,35.599635,30.81138,4.788255,24163.04467
01:NL,2007,Male,65+,(8).(5).(1),Accidental poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(8).(6),Other unintentional injuries,51,561,530,31,608676.2005,0.208185,0.208185,10.617435,116.791785,110.33805,6.453735,126717.2548
01:NL,2007,Male,65+,(9).(1),Intentional self-poisoning by substances other than alcohol,7,36,36,0,37953.9541,0.2513,0.2513,1.7591,9.0468,9.0468,0,9537.828665
01:NL,2007,Male,65+,(9).(2).(1),Intentional self-poisoning by alcohol,1,1,1,0,2378.7556,1,1,1,1,1,0,2378.7556
01:NL,2007,Male,65+,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(9).(3),Other intentional self-harm,2,124,9,115,77599.3314,0.2513,0.2513,0.5026,31.1612,2.2617,28.8995,19500.71198
01:NL,2007,Male,65+,(9).(4),Assault / homicide,1,4,4,0,3210.4332,0.2513,0.2513,0.2513,1.0052,1.0052,0,806.7818632
01:NL,2007,Male,65+,(9).(5),Other intentional injury,0,0,0,0,0,0.2513,0.2513,0,0,0,0,0
01:NL,2007,Male,65+,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2007,Male,65+,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(1).(1),Tuberculosis,1,12,12,0,3732.885,0.294262,0.294262,0.294262,3.531144,3.531144,0,1098.446206
01:NL,2008,Female,15-34,(1).(2),HIV,1,3,3,0,2626.182,0.035397,0.035397,0.035397,0.106191,0.106191,0,92.95896425
01:NL,2008,Female,15-34,(1).(3),Lower respiratory tract infections,31,190,190,0,182990.4816,0.066719,0.066719,2.068289,12.67661,12.67661,0,12208.94194
01:NL,2008,Female,15-34,(2).(1),Oral cavity and pharynx cancer,1,4,4,0,9322.7355,0.374116,0.374116,0.374116,1.496464,1.496464,0,3487.784514
01:NL,2008,Female,15-34,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.410378,0.410378,0,0,0,0,0
01:NL,2008,Female,15-34,(2).(3),Colorectal cancer,1,15,15,0,25637.9175,0.046845,0.046845,0.046845,0.702675,0.702675,0,1201.008245
01:NL,2008,Female,15-34,(2).(4),Liver cancer,1,7,7,0,3703.401,0.20264,0.202614,0.20264,1.41848,1.41848,0,750.4571786
01:NL,2008,Female,15-34,(2).(5),Pancreatic cancer,0,0,0,0,0,0.039349,0.039349,0,0,0,0,0
01:NL,2008,Female,15-34,(2).(6),Laryngeal cancer,0,0,0,0,0,0.218515,0.218515,0,0,0,0,0
01:NL,2008,Female,15-34,(2).(7),Breast cancer,3,7,7,0,15993.2838,0.154217,0.154217,0.462651,1.079519,1.079519,0,2466.436248
01:NL,2008,Female,15-34,(3).(1),Diabetes,11,78,78,0,117683.8559,-0.1859,-0.1859,-2.0449,-14.5002,-14.5002,0,-21877.42881
01:NL,2008,Female,15-34,(4).(1),Alcoholic psychoses,11,24,24,0,34808.2191,1,1,11,24,24,0,34808.2191
01:NL,2008,Female,15-34,(4).(2),Alcohol abuse,1,1,1,0,3280.5162,1,1,1,1,1,0,3280.5162
01:NL,2008,Female,15-34,(4).(3),Alcohol dependence,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(4).(5),Epilepsy,13,75,75,0,69703.3376,0.187738,0.187738,2.440594,14.08035,14.08035,0,13085.96519
01:NL,2008,Female,15-34,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(5).(1),Hypertension,3,3,3,0,8167.5945,0.115545,0.115545,0.346635,0.346635,0.346635,0,943.7247065
01:NL,2008,Female,15-34,(5).(2),Ischaemic heart disease,0,0,0,0,0,-0.06224,-0.06224,0,0,0,0,0
01:NL,2008,Female,15-34,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(5).(4),Atrial fibrillation and cardiac arrhythmia,8,19,19,0,27212.0056,0.082432,0.082432,0.659456,1.566208,1.566208,0,2243.140046
01:NL,2008,Female,15-34,(5).(5),Haemorrhagic stroke,0,0,0,0,0,-0.05569,-0.05569,0,0,0,0,0
01:NL,2008,Female,15-34,(5).(6),Ischaemic stroke,5,34,34,0,26315.3891,-0.01847,-0.01847,-0.09235,-0.62798,-0.62798,0,-486.0452367
01:NL,2008,Female,15-34,(5).(7),Oesophageal varices,1,5,5,0,3928.2165,0.60783,0.60783,0.60783,3.03915,3.03915,0,2387.687835
01:NL,2008,Female,15-34,(6).(1),Alcoholic gastritis,1,6,6,0,2171.286,1,1,1,6,6,0,2171.286
01:NL,2008,Female,15-34,(6).(2),Liver cirrhosis,0,0,0,0,0,0.60783,0.60783,0,0,0,0,0
01:NL,2008,Female,15-34,(6).(3),Acute pancreatitis,30,148,148,0,114411.4339,0.199961,0.199961,5.99883,29.594228,29.594228,0,22877.82473
01:NL,2008,Female,15-34,(6).(4),Chronic pancreatitis,3,47,47,0,35893.0845,0.35845,0.35845,1.07535,16.84715,16.84715,0,12865.87614
01:NL,2008,Female,15-34,(6).(5),Alcohol-induced pancreatitis,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(7).(1),Motor vehicle collisions,31,273,228,45,419619.5211,0.135968453,0.135968453,4.215022043,37.11938767,31.00080728,6.118580385,57055.01713
01:NL,2008,Female,15-34,(8).(1),Falls,52,169,169,0,202800.9579,0.216711,0.216711,11.268972,36.624159,36.624159,0,43949.19839
01:NL,2008,Female,15-34,(8).(2),Drowning,1,5,5,0,3708.666,0.216711,0.216711,0.216711,1.083555,1.083555,0,803.7087175
01:NL,2008,Female,15-34,(8).(3),Fires,1,9,9,0,9277.983,0.216711,0.216711,0.216711,1.950399,1.950399,0,2010.640974
01:NL,2008,Female,15-34,(8).(4),Accidental poisoning by substances other than alcohol,30,120,120,0,104727.8973,0.216711,0.216711,6.50133,26.00532,26.00532,0,22695.68735
01:NL,2008,Female,15-34,(8).(5).(1),Accidental poisoning by alcohol,2,4,4,0,3597.5745,1,1,2,4,4,0,3597.5745
01:NL,2008,Female,15-34,(8).(5).(2),Accidental poisoning by NB alcohol,1,1,1,0,1307.826,1,1,1,1,1,0,1307.826
01:NL,2008,Female,15-34,(8).(6),Other unintentional injuries,37,191,191,0,238797.1974,0.216711,0.216711,8.018307,41.391801,41.391801,0,51749.97945
01:NL,2008,Female,15-34,(9).(1),Intentional self-poisoning by substances other than alcohol,71,479,479,0,391496.196,0.271328,0.271328,19.264288,129.966112,129.966112,0,106223.8799
01:NL,2008,Female,15-34,(9).(2).(1),Intentional self-poisoning by alcohol,1,1,1,0,1735.8705,1,1,1,1,1,0,1735.8705
01:NL,2008,Female,15-34,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(9).(3),Other intentional self-harm,9,137,137,0,99062.9367,0.271328,0.271328,2.441952,37.171936,37.171936,0,26878.54849
01:NL,2008,Female,15-34,(9).(4),Assault / homicide,7,37,37,0,48587.0697,0.271328,0.271328,1.899296,10.039136,10.039136,0,13183.03245
01:NL,2008,Female,15-34,(9).(5),Other intentional injury,0,0,0,0,0,0.271328,0.271328,0,0,0,0,0
01:NL,2008,Female,15-34,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,15-34,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,35-64,(1).(1),Tuberculosis,4,90,90,0,88830.8373,0.26017,0.26017,1.04068,23.4153,23.4153,0,23111.11894
01:NL,2008,Female,35-64,(1).(2),HIV,0,0,0,0,0,0.028257,0.028257,0,0,0,0,0
01:NL,2008,Female,35-64,(1).(3),Lower respiratory tract infections,141,1038,1023,15,959095.7684,0.06036,0.06036,8.51076,62.65368,61.74828,0.9054,57891.02058
01:NL,2008,Female,35-64,(2).(1),Oral cavity and pharynx cancer,11,232,232,0,294715.4977,0.342424,0.342424,3.766664,79.442368,79.442368,0,100917.6596
01:NL,2008,Female,35-64,(2).(2),Oesaphageal cancer,1,20,20,0,20234.2036,0.387701,0.387701,0.387701,7.75402,7.75402,0,7844.82097
01:NL,2008,Female,35-64,(2).(3),Colorectal cancer,90,1170,1082,88,1201608.973,0.045451,0.045451,4.09059,53.17767,49.177982,3.999688,54614.32944
01:NL,2008,Female,35-64,(2).(4),Liver cancer,5,41,41,0,49429.2968,0.237802,0.237783,1.18901,9.749882,9.749882,0,11754.38564
01:NL,2008,Female,35-64,(2).(5),Pancreatic cancer,8,97,69,28,137543.8974,0.041675,0.041675,0.3334,4.042475,2.875575,1.1669,5732.141924
01:NL,2008,Female,35-64,(2).(6),Laryngeal cancer,1,31,29,2,21082.6395,0.205546,0.205546,0.205546,6.371926,5.960834,0.411092,4333.452219
01:NL,2008,Female,35-64,(2).(7),Breast cancer,188,632,624,8,1035763.245,0.139678,0.139678,26.259464,88.276496,87.159072,1.117424,144673.3386
01:NL,2008,Female,35-64,(3).(1),Diabetes,101,1431,1303,128,1327226.698,-0.18002,-0.18002,-18.18202,-257.60862,-234.56606,-23.04256,-238927.3502
01:NL,2008,Female,35-64,(4).(1),Alcoholic psychoses,18,98,98,0,88113.5294,1,1,18,98,98,0,88113.5294
01:NL,2008,Female,35-64,(4).(2),Alcohol abuse,6,49,49,0,31023.9982,1,1,6,49,49,0,31023.9982
01:NL,2008,Female,35-64,(4).(3),Alcohol dependence,7,31,31,0,23618.7589,1,1,7,31,31,0,23618.7589
01:NL,2008,Female,35-64,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,35-64,(4).(5),Epilepsy,38,283,227,56,260909.6477,0.167541,0.167541,6.366558,47.414103,38.031807,9.382296,43713.06329
01:NL,2008,Female,35-64,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,35-64,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,35-64,(5).(1),Hypertension,36,87,87,0,101152.3292,0.10052,0.10052,3.61872,8.74524,8.74524,0,10167.83213
01:NL,2008,Female,35-64,(5).(2),Ischaemic heart disease,386,3160,3112,48,4141190.926,-0.14145,-0.14145,-54.5997,-446.982,-440.1924,-6.7896,-585771.4564
01:NL,2008,Female,35-64,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,35-64,(5).(4),Atrial fibrillation and cardiac arrhythmia,88,391,390,1,327910.8768,0.075006,0.075006,6.600528,29.327346,29.25234,0.075006,24595.28323
01:NL,2008,Female,35-64,(5).(5),Haemorrhagic stroke,21,517,346,171,605049.9347,-0.07149,-0.07149,-1.50129,-36.96033,-24.73554,-12.22479,-43255.01983
01:NL,2008,Female,35-64,(5).(6),Ischaemic stroke,77,1234,776,458,1178751.233,-0.05173,-0.05173,-3.98321,-63.83482,-40.14248,-23.69234,-60976.80128
01:NL,2008,Female,35-64,(5).(7),Oesophageal varices,3,30,22,8,23944.6935,0.6103,0.6103,1.8309,18.309,13.4266,4.8824,14613.44644
01:NL,2008,Female,35-64,(6).(1),Alcoholic gastritis,1,1,1,0,2031.8948,1,1,1,1,1,0,2031.8948
01:NL,2008,Female,35-64,(6).(2),Liver cirrhosis,13,128,128,0,76285.4348,0.6103,0.6103,7.9339,78.1184,78.1184,0,46557.00086
01:NL,2008,Female,35-64,(6).(3),Acute pancreatitis,59,440,440,0,357455.41,0.191159,0.191159,11.278381,84.10996,84.10996,0,68330.81872
01:NL,2008,Female,35-64,(6).(4),Chronic pancreatitis,9,48,48,0,32114.3095,0.357445,0.357445,3.217005,17.15736,17.15736,0,11479.09936
01:NL,2008,Female,35-64,(6).(5),Alcohol-induced pancreatitis,2,14,14,0,7759.635,1,1,2,14,14,0,7759.635
01:NL,2008,Female,35-64,(7).(1),Motor vehicle collisions,40,417,393,24,451736.0458,0.051865116,0.051865116,2.07460464,21.62775337,20.38299059,1.244762784,23429.34242
01:NL,2008,Female,35-64,(8).(1),Falls,264,2194,1653,541,2121602.099,0.165513,0.165513,43.695432,363.135522,273.592989,89.542533,351152.7281
01:NL,2008,Female,35-64,(8).(2),Drowning,0,0,0,0,0,0.165513,0.165513,0,0,0,0,0
01:NL,2008,Female,35-64,(8).(3),Fires,0,0,0,0,0,0.165513,0.165513,0,0,0,0,0
01:NL,2008,Female,35-64,(8).(4),Accidental poisoning by substances other than alcohol,39,149,149,0,149332.8954,0.165513,0.165513,6.455007,24.661437,24.661437,0,24716.53552
01:NL,2008,Female,35-64,(8).(5).(1),Accidental poisoning by alcohol,3,15,15,0,8922.5955,1,1,3,15,15,0,8922.5955
01:NL,2008,Female,35-64,(8).(5).(2),Accidental poisoning by NB alcohol,1,6,6,0,5080.7224,1,1,1,6,6,0,5080.7224
01:NL,2008,Female,35-64,(8).(6),Other unintentional injuries,62,314,304,10,467690.6561,0.165513,0.165513,10.261806,51.971082,50.315952,1.65513,77408.88356
01:NL,2008,Female,35-64,(9).(1),Intentional self-poisoning by substances other than alcohol,73,744,685,59,589367.5804,0.207147,0.207147,15.121731,154.117368,141.895695,12.221673,122085.7262
01:NL,2008,Female,35-64,(9).(2).(1),Intentional self-poisoning by alcohol,2,14,14,0,14758.848,1,1,2,14,14,0,14758.848
01:NL,2008,Female,35-64,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,35-64,(9).(3),Other intentional self-harm,5,158,129,29,77158.4567,0.207147,0.207147,1.035735,32.729226,26.721963,6.007263,15983.14283
01:NL,2008,Female,35-64,(9).(4),Assault / homicide,6,30,30,0,16277.1232,0.207147,0.207147,1.242882,6.21441,6.21441,0,3371.75724
01:NL,2008,Female,35-64,(9).(5),Other intentional injury,0,0,0,0,0,0.207147,0.207147,0,0,0,0,0
01:NL,2008,Female,35-64,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,35-64,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,35-64,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
01:NL,2008,Female,65+,(1).(1),Tuberculosis,1,27,27,0,12859.7625,0.148107,0.148107,0.148107,3.998889,3.998889,0,1904.620845
01:NL,2008,Female,65+,(1).(2),HIV,0,0,0,0,0,0.010527,0.010527,0,0,0,0,0
01:NL,2008,Female,65+,(1).(3),Lower respiratory tract infections,380,4077,3079,998,2946064.803,0.034342,0.034342,13.04996,140.012334,105.739018,34.273316,101173.7575
01:NL,2008,Female,65+,(2).(1),Oral cavity and pharynx cancer,6,76,76,0,85788.9565,0.22462,0.22462,1.34772,17.07112,17.07112,0,19269.91541
01:NL,2008,Female,65+,(2).(2),Oesaphageal cancer,3,56,56,0,51191.0464,0.273639,0.273639,0.820917,15.323784,15.323784,0,14007.86675
01:NL,2008,Female,65+,(2).(3),Colorectal cancer,145,2025,1919,106,2104824.124,0.034057,0.034057,4.938265,68.965425,65.355383,3.610042,71683.99518
